epoch,train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,precision_val,recall_val,f1_val,precision_test,recall_test,f1_test
1,3.4357166139526725,0.0,0.0,61.13144028103044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.7502798729813906,2.4839607588598662,2.4576187245408248,84.49941451990632,83.38700234192038,83.78220140515222,0.8665513039427096,0.8338700234192038,0.8356435768233978,0.8778617231886383,0.8378220140515222,0.8423391903348664
3,2.272596888994445,2.4839607588598662,2.4576187245408248,84.86168032786885,83.38700234192038,83.78220140515222,0.8665513039427096,0.8338700234192038,0.8356435768233978,0.8778617231886383,0.8378220140515222,0.8423391903348664
4,1.9149128491063308,1.7783132351447488,1.7354989350958263,84.49209601873537,84.27985948477752,84.07494145199064,0.9026900177363066,0.8427985948477752,0.8573163896430125,0.9023440111837834,0.8407494145199064,0.8584211412033075
