epoch,train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,precision_val,recall_val,f1_val,precision_test,recall_test,f1_test
1,3.7169682742281878,0.0,0.0,1.1526639344262295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.683912815478144,3.7194240817399784,3.7079705549090094,1.16730093676815,1.288056206088993,1.405152224824356,0.00028419136456639236,0.01288056206088993,0.0005549099131273482,0.0003010383850820163,0.01405152224824356,0.0005882081386238676
3,3.6766557562267472,3.7194240817399784,3.7079705549090094,1.1929156908665106,1.288056206088993,1.405152224824356,0.00028419136456639236,0.01288056206088993,0.0005549099131273482,0.0003010383850820163,0.01405152224824356,0.0005882081386238676
4,3.650666571891838,3.681122612730365,3.6770668619134455,1.295374707259953,1.1563231850117097,1.2763466042154568,0.000265755764512972,0.011563231850117097,0.0005187972439031182,0.0002923794712704673,0.012763466042154567,0.0005709576246318912
