epoch,train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,precision_val,recall_val,f1_val,precision_test,recall_test,f1_test
1,2.679883599351106,0.0,0.0,52.279713114754095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.8528235385094092,2.021707570162889,1.8608995758638847,62.74882903981265,56.572014051522245,56.18266978922717,0.7424811305022357,0.5657201405152225,0.6151761582515064,0.7361116434540417,0.5618266978922717,0.6082888384595138
3,1.640551916609324,2.021707570162889,1.8608995758638847,61.53029859484778,56.572014051522245,56.18266978922717,0.7424811305022357,0.5657201405152225,0.6151761582515064,0.7361116434540417,0.5618266978922717,0.6082888384595138
4,1.5603257373010246,1.9141112507503724,1.7251360398553284,61.32172131147541,55.137587822014055,54.73067915690867,0.7563971893876047,0.5513758782201406,0.6112388827815528,0.7470928579876391,0.5473067915690867,0.6022378155407541
