epoch,train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,precision_val,recall_val,f1_val,precision_test,recall_test,f1_test
1,2.640311265857214,0.0,0.0,33.92857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.304904139991108,2.3758601234337995,2.2143320443478416,40.138319672131146,37.968384074941454,37.049180327868854,0.685630117401783,0.3796838407494145,0.4393211756360068,0.6913016525381089,0.3704918032786885,0.4289804897400964
3,2.180160350137907,2.3758601234337995,2.2143320443478416,41.89110070257611,37.968384074941454,37.049180327868854,0.685630117401783,0.3796838407494145,0.4393211756360068,0.6913016525381089,0.3704918032786885,0.4289804897400964
4,2.0712255924870315,2.2577717563259267,2.1112880237986533,45.49546252927401,43.22306791569087,42.587822014051525,0.7356554047824041,0.43223067915690866,0.51147186425598,0.7409083016944884,0.42587822014051524,0.5047937483681513
