epoch,train_loss,val_loss,test_loss,train_acc,val_acc,test_acc,precision_val,recall_val,f1_val,precision_test,recall_test,f1_test
1,3.616956297351828,0.0,0.0,1.372218969555035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.5892209654948752,3.650971290107085,3.6517929468262063,1.3356264637002342,1.2295081967213115,1.1592505854800936,0.00038775814470361886,0.012295081967213115,0.0007495392832927831,0.00034696461935436945,0.011592505854800936,0.000671137124847826
3,3.5876430030170594,3.650971290107085,3.6517929468262063,1.372218969555035,1.2295081967213115,1.1592505854800936,0.00038775814470361886,0.012295081967213115,0.0007495392832927831,0.00034696461935436945,0.011592505854800936,0.000671137124847826
4,3.571073291033716,3.6620251307977694,3.67643627513214,1.3612412177985949,1.331967213114754,1.1592505854800936,0.0004236688658206748,0.01331967213114754,0.0008161857811701608,0.00036094046134297,0.011592505854800936,0.0006959952034143857
